Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,Cluster
0.0,0.0,0.0,0.0,0.0,0.2388844212144183,0.0,0.10639114903135453,0.21931305730825718,0.0,0.0,0.0,0.0,0.08965716947158983,0.0607504259880125,0.0,0.0,0.23480663611649902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05019714086986857,0.0,0.0,0.0,0.0,1
0.0,0.2915810025686964,0.0,0.0,0.0,0.33026860341361575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3258637273446494,0.0,0.0,0.0,0.0,0.0,0.0,0.05228666667303828,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34955230883726285,0.0,0.0,0.0,0.0,0.0,0.30691038789405484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3435373032686823,0.0,0.0,0.0,0.0,1
0.0,0.18272746468676604,0.0,0.0,0.0,0.20207307735673558,0.1882679287703472,0.0,0.1821099854452007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19480087243367128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500206713072792,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.18992736015540607,0.18747777889833586,0.17604167526810136,0.0,0.0,0.0,0.0,0.0,0.14679169249209564,0.050678587725454756,0.0,0.0,0.1916969686164631,0.0,0.0,0.0,0.0,0.0,0.0,0.057385936844143226,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.20309858341679385,0.16024302767285017,0.34204844925275296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29460993965760296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.33082046378217594,0.0,0.0,0.0,0.3431573754968427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32602216072098134,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3494406829104071,0.0,0.0,0.0,0.0,0.33734745430306706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3132118627865259,0.0,0.0,0.0,0.0,0.0,1
0.0,0.2525317090277308,0.0,0.0,0.0,0.2563152796971142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10339147674999775,0.0,0.0,0.0,0.25248510916026146,0.0,0.0,0.0,0.0,0.0,0.0,0.08484161022710279,0.0504348151377931,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3343989736887785,0.0,0.0,0.0,0.0,0.3238400618400156,0.0,0.0,0.0,0.3417609644712058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.14960518529963476,0.0,0.0,0.0,0.1656509940333455,0.15933339727693008,0.1562325335237215,0.16378236266521995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1546779812268499,0.0,0.0,0.0,0.0,0.0,0.0,0.05071754597429824,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3267726036403294,0.0,0.0,0.0,0.0,0.32344497913722287,0.0,0.0,0.0,0.3497824172224478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2924175221216054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919552904716638,0.05036064217494648,0.0,0.0,0.2725381719813629,0.0,0.0,0.0,0.0,0.0,0.0,0.12493367964349704,0.06779469360692443,0.0,0.0,0.0,0.0,1
0.0,0.2813438770725058,0.0,0.0,0.0,0.27440816267547735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634130512234395,0.0,0.0,0.0,0.2634542053888288,0.0,0.0,0.0,0.0,0.0,0.0,0.06651353978617039,0.05086716385357822,0.0,0.0,0.0,0.0,1
0.0,0.34679474624389256,0.0,0.0,0.0,0.0,0.0,0.30693553535705403,0.0,0.0,0.0,0.0,0.0,0.2159181057347856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303516126642678,0.0,0.0,0.0,0.0,1
0.0,0.20711698366065923,0.0,0.0,0.0,0.2136555368665099,0.21062870947553575,0.1490873717976596,0.0,0.0,0.0,0.0,0.0,0.10480140120890516,0.05098665358152256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06372334340920785,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442913665774646,0.31058036790782745,0.0,0.0,0.3451282655147079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33848798974878,0.0,0.2257383396628353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34651179683718025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08926187375120448,0.0,0.0,0.0,0.0,1
0.0,0.2206025296050139,0.0,0.0,0.0,0.24320318559903603,0.0,0.18239891502410108,0.0,0.0,0.0,0.0,0.0,0.0,0.05014355576834416,0.0,0.0,0.2439857615073364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0596660524961685,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.19145028730788408,0.0,0.18821878913213708,0.0,0.0,0.0,0.0,0.19604723009941707,0.05094859298077243,0.0,0.0,0.2061708171751779,0.0,0.0,0.0,0.0,0.0,0.0,0.07316039126720725,0.09400389203740427,0.0,0.0,0.0,0.0,1
0.0,0.1557207815015764,0.0,0.0,0.0,0.15195793864326126,0.15665141683800052,0.16046319247796934,0.16450647006727942,0.0,0.0,0.0,0.0,0.0,0.050805675322779804,0.0,0.0,0.1598945251491334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2705250634996858,0.0,0.0,0.27220904715720046,0.0,0.0,0.0,0.0,0.15106783691246994,0.050881424211997255,0.0,0.0,0.2553166282186465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34622093703763246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34930450365760246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2035810350199788,0.10089352428478619,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341581678394246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335738285789555,0.0,0.0,0.0,0.0,0.0,0.0,0.1527941026438342,0.16988593317236467,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17542785219866971,0.20324701621419583,0.0,0.0,0.0,0.0,0.19941257076394242,0.05024335943425207,0.0,0.0,0.19978619163483255,0.0,0.0,0.0,0.0,0.0,0.0,0.0784249388710033,0.09345807088310407,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.34589584426777154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248949766984713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32920917903375724,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.31014260315287207,0.1285604374963458,0.337041406782775,0.0,0.0,0.0,0.0,0.15266749653052325,0.07158805603748392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.2221563911819263,0.0,0.0,0.0,0.0,0.20723907523126486,0.0,0.2104517382559362,0.0,0.0,0.0,0.0,0.15050990167794828,0.06407486278389225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094595152810097,0.050972878058935175,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3466301469232257,0.34690479200146185,0.0,0.0,0.0,0.0,0.0,0.0,0.30646506107531246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.3132604242700355,0.0,0.0,0.0,0.0,0.34218954720797257,0.14121839507834913,0.0,0.0,0.0,0.0,0.0,0.0,0.07371233204044668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07797144482442316,0.051647856578772966,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.24495841944650706,0.2373966205021001,0.0,0.237850643616143,0.0,0.0,0.0,0.0,0.0,0.05070794755684325,0.0,0.0,0.22908636887840653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34865002913147425,0.0,0.28429976303277177,0.0,0.0,0.0,0.0,0.0,0.24359013661124254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07140308574176112,0.052056985482750256,0.0,0.0,0.0,0.0,1
0.0,0.17641177004673397,0.0,0.0,0.0,0.16867620028541516,0.0,0.16267823940318465,0.0,0.0,0.0,0.0,0.0,0.16447823271012427,0.0,0.0,0.0,0.16542973478957154,0.0,0.0,0.0,0.0,0.0,0.0,0.11215138962562686,0.050174433139343534,0.0,0.0,0.0,0.0,1
0.0,0.16035224837810624,0.0,0.0,0.0,0.16476607320147424,0.16572807220671104,0.16867750007665988,0.15845786930856248,0.0,0.0,0.0,0.0,0.13133149098777383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050686745840712304,0.0,0.0,0.0,0.0,1
0.0,0.29467920209029086,0.0,0.0,0.0,0.0,0.0,0.1636593032456557,0.2683476422288694,0.0,0.0,0.0,0.0,0.10218765868946522,0.05088621850829564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051284899882489576,0.06895507535493355,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3069294521389249,0.2975106603260357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32844353303855456,0.0,0.0,0.0,0.0,0.0,0.0,0.0671163544964848,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.31649179667795896,0.0,0.0,0.0,0.0,0.0,0.0,0.14665220988293984,0.0514801277461166,0.0,0.0,0.2900524370674313,0.0,0.0,0.0,0.0,0.0,0.0,0.08270897687305365,0.11261445175249966,0.0,0.0,0.0,0.0,1
0.0,0.3473445434548962,0.0,0.0,0.0,0.0,0.0,0.23727195851456334,0.3426433299400517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07274016809048871,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.2476961780031348,0.2769815436454612,0.0,0.25981364016605546,0.0,0.0,0.0,0.0,0.11385009978849152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05106660561211149,0.050591932784745546,0.0,0.0,0.0,0.0,1
0.0,0.17852508325418187,0.0,0.0,0.0,0.0,0.18801626890071937,0.0,0.19665288407123102,0.0,0.0,0.0,0.0,0.13179522834278146,0.050247906908103844,0.0,0.0,0.1879014039174948,0.0,0.0,0.0,0.0,0.0,0.0,0.06686122460548768,0.0,0.0,0.0,0.0,0.0,1
0.0,0.2501709641338256,0.0,0.0,0.0,0.3041979302876634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10011020126896579,0.0,0.0,0.0,0.34552090430954513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34411915783753516,0.33058716017177053,0.3252936819906943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.22089691627850508,0.22481806833906853,0.0,0.21471177632190905,0.0,0.0,0.0,0.0,0.2310589015206719,0.05806557517316671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050448762366678765,0.0,0.0,0.0,0.0,1
0.0,0.1578037510325193,0.0,0.0,0.0,0.0,0.17178997202723992,0.0,0.17193411573844034,0.0,0.0,0.0,0.0,0.16138370405342342,0.0,0.0,0.0,0.1634628618331276,0.0,0.0,0.0,0.0,0.0,0.0,0.12320531037535154,0.0504202849398978,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.23717840644820548,0.2399411990644807,0.09367530218046306,0.2406050231775984,0.0,0.0,0.0,0.0,0.13810634867251972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05049372045673263,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3422796682850295,0.3175667746417415,0.0,0.28051976486136854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05963379221186048,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.18233249105923402,0.20070600316125317,0.18425133139940392,0.18107315868933124,0.0,0.0,0.0,0.0,0.0,0.09112269058062233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11038189590151387,0.05013242920864154,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3290263397678462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34729338008539207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32368028014676176,0.0,0.0,0.0,0.0,1
0.0,0.34855566287179934,0.0,0.0,0.0,0.0,0.0,0.3315852059678279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17265285161284502,0.1472062795475278,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.17332276495015006,0.0,0.1849068978069664,0.18100950027586,0.0,0.0,0.0,0.0,0.16793074006022324,0.05092916281342058,0.0,0.0,0.18410320102779446,0.0,0.0,0.0,0.0,0.0,0.0,0.05779773306558524,0.0,0.0,0.0,0.0,0.0,1
0.0,0.30133117112409613,0.0,0.0,0.0,0.3170278649002402,0.0,0.0,0.33001375370757546,0.0,0.0,0.0,0.0,0.0,0.0516272102680882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.20693261112648767,0.0,0.0,0.0,0.0,0.21841129371171236,0.0,0.21505369448384337,0.0,0.0,0.0,0.0,0.0967476834058908,0.0,0.0,0.0,0.2119336522673904,0.0,0.0,0.0,0.0,0.0,0.0,0.05092106500467543,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3488999526217654,0.3363881091935199,0.0,0.0,0.0,0.0,0.0,0.0,0.3147119381847147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.1725302395704249,0.0,0.0,0.0,0.17949931165741123,0.0,0.17628886146425995,0.16270634668073494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16629627397287047,0.0,0.0,0.0,0.0,0.0,0.0,0.09237456643458417,0.050304400219714426,0.0,0.0,0.0,0.0,1
0.0,0.24179165313430453,0.0,0.0,0.0,0.2326012572110061,0.23813719279190423,0.11240941397100597,0.0,0.0,0.0,0.0,0.0,0.0,0.05624774410911231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05038449844934952,0.06842824033331739,0.0,0.0,0.0,0.0,1
0.0,0.21340603565835345,0.0,0.0,0.0,0.2295649339537733,0.0,0.1214756330457574,0.21850161099596455,0.0,0.0,0.0,0.0,0.11002632876874648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050163909457313326,0.056861548120091504,0.0,0.0,0.0,0.0,1
0.0,0.3499942394472141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34037382466017174,0.30963193589261423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.16931582220446795,0.0,0.0,0.0,0.0,0.17702492485827603,0.18341537621769058,0.17514344324160377,0.0,0.0,0.0,0.0,0.181095980237403,0.050792599401067666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06321185383949114,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34059049509957473,0.0,0.0,0.0,0.0,0.32847869061399443,0.0,0.0,0.0,0.33093081428643084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.2979516772876774,0.313144795965182,0.0,0.0,0.0,0.0,0.0,0.14868366832497182,0.07894129639154229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11117689209046742,0.05010166994015913,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.3324987507879423,0.0,0.0,0.0,0.0,0.0,0.0,0.3493146248097453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181866244023124,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3408169520119338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31537807425647124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438049737315949,0.0,0.0,0.0,0.0,1
0.0,0.3433706956903495,0.0,0.0,0.0,0.0,0.0,0.0,0.33036791408572747,0.0,0.0,0.0,0.0,0.3262613902239231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.3322817571293108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27113730087191584,0.10597499845217066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29060594354660263,0.0,0.0,0.0,0.0,0.0,1
0.0,0.299387150320444,0.0,0.0,0.0,0.3200853575549006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32985318434841465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050674307776240775,0.0,0.0,0.0,0.0,1
0.0,0.18917747688491146,0.0,0.0,0.0,0.22798633206524224,0.0,0.0656578963898335,0.24656846938379745,0.0,0.0,0.0,0.0,0.07961447662166282,0.0,0.0,0.0,0.19099534865455253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33082860470481407,0.0,0.0,0.3444653400396077,0.0,0.0,0.0,0.0,0.32470605525557816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33711090164614743,0.0,0.0,0.33956973468730917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24671812389979347,0.0,0.0,0.0,0.0,0.0,0.0,0.07660123976674994,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.21531472226317064,0.20640458415382712,0.09723869062672486,0.16731026235048976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137317406057875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.21299100420959502,0.0,0.0,0.0,0.0,0.20728905137556544,0.19671235254186764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19801224933328881,0.0,0.0,0.0,0.0,0.0,0.0,0.134228802963905,0.05076653957577813,0.0,0.0,0.0,0.0,1
0.0,0.3144656017057682,0.0,0.0,0.0,0.32077083325989714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3135116234501853,0.0,0.0,0.0,0.0,0.0,0.0,0.051251941584149266,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.3422420514337512,0.3368407532701029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1312266286047156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18969056669143047,0.0,0.0,0.0,0.0,1
0.0,0.20365316234122713,0.0,0.0,0.0,0.18462334526995167,0.1838176249586742,0.1179527349971386,0.0,0.0,0.0,0.0,0.0,0.06543833942850819,0.0,0.0,0.0,0.19417305723754108,0.0,0.0,0.0,0.0,0.0,0.0,0.05034173576695921,0.0,0.0,0.0,0.0,0.0,1
0.0,0.19050783646937175,0.0,0.0,0.0,0.27825396460307067,0.0,0.13081668527876494,0.0,0.0,0.0,0.0,0.0,0.054278466263460855,0.0,0.0,0.0,0.34614304738533175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.34541705318364685,0.0,0.0,0.0,0.34717325419323836,0.0,0.30740969262311474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.349784481923298,0.3224642008558103,0.32775131722089185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.31691832393904895,0.24902921678438253,0.32296154219949874,0.0,0.0,0.0,0.0,0.0,0.05981953192800538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05127138514906442,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.19965993497785742,0.1843293545674633,0.0,0.18266790872940916,0.0,0.0,0.0,0.0,0.0,0.05039315731749533,0.0,0.0,0.18895201323549937,0.0,0.0,0.0,0.0,0.0,0.0,0.13791180847673035,0.05608582269554504,0.0,0.0,0.0,0.0,1
0.0,0.273123751085478,0.0,0.0,0.0,0.3292050211930894,0.16679219009623442,0.0,0.23087903762519826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.24093865678003723,0.08185880887591349,0.28559657918386305,0.0,0.0,0.0,0.0,0.12051788903389475,0.0,0.0,0.0,0.27108806612629144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3309419467571305,0.0,0.0,0.0,0.3396471750973469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294108781455226,0.0,0.0,0.0,0.0,1
0.0,0.17076303609571414,0.0,0.0,0.0,0.0,0.17025296460246034,0.1692092432334745,0.0,0.0,0.0,0.0,0.0,0.17787303521722386,0.050145497275388834,0.0,0.0,0.16482793952496394,0.0,0.0,0.0,0.0,0.0,0.0,0.09692828405077446,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.1880200831219741,0.17774033286806512,0.18417155243639602,0.0,0.0,0.0,0.0,0.0,0.050605199570571094,0.0,0.0,0.17594498058312086,0.0,0.0,0.0,0.0,0.0,0.0,0.13690477392629943,0.08661307749357346,0.0,0.0,0.0,0.0,1
0.0,0.17321767421158335,0.0,0.0,0.0,0.174863924386184,0.17434749823026563,0.17137285730553597,0.0,0.0,0.0,0.0,0.0,0.08360502375123167,0.050745256512620004,0.0,0.0,0.17184776560257933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.3402470548268843,0.0,0.0,0.0,0.0,0.22203751632956714,0.1503997008844993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28731572795904936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.17273756839404286,0.0,0.0,0.0,0.0,0.16777048657720328,0.16223631856198914,0.15930543535039238,0.0,0.0,0.0,0.0,0.1251474605658889,0.05021968423262047,0.0,0.0,0.16258304631786308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33973307019670546,0.0,0.0,0.33903641148293423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212305183203603,0.0,0.0,0.0,0.0,1
0.0,0.23071477963931442,0.0,0.0,0.0,0.21202206657145872,0.20971374841174678,0.21394803229915635,0.0,0.0,0.0,0.0,0.0,0.0,0.051108325374522624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824930477038011,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.20285723075678316,0.18599164426083933,0.1845103696098629,0.0,0.0,0.0,0.0,0.11998622300669909,0.050496971626516306,0.0,0.0,0.20111494420588408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550426165334152,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.3326719533263517,0.0,0.3039919218340983,0.0,0.0,0.0,0.0,0.0,0.051617966287812296,0.0,0.0,0.3117181585517378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.19943297718912792,0.1646817926587909,0.2158289729322956,0.0,0.0,0.0,0.0,0.22158008693856335,0.05183614521637684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09589139068402017,0.05074863438082527,0.0,0.0,0.0,0.0,1
0.0,0.16417558774195518,0.0,0.0,0.0,0.19644601945578063,0.27517800359928585,0.0,0.3119487507464599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052251638456518416,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33796826430037447,0.0,0.22420256330596686,0.34595896938789533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09187020300576336,0.0,0.0,0.0,0.0,0.0,1
0.0,0.21479888457111818,0.0,0.0,0.0,0.19902722918613627,0.0,0.20997326385785625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21050128100772955,0.0,0.0,0.0,0.0,0.0,0.0,0.11544094539512745,0.05025839598203241,0.0,0.0,0.0,0.0,1
